Term	TF	IDF
6.19995	0.000147	0.000000
18.3004	0.000147	0.000000
6.19995h11.7004c9.87785	0.000074	0.000000
8.40039	0.000147	0.000000
9.49995v21.7446z	0.000074	0.000000
_empty	0.000074	0.000000
m19.8902	0.000074	0.000000
22.6598l20.3062	0.000074	0.000000
22.0358l19.8902	0.000074	0.000000
22.6598zm14.3902	0.000074	0.000000
19.8067l13.9742	0.000074	0.000000
19.1827l14.3902	0.000074	0.000000
19.8067zm15.6106	0.000074	0.000000
19.8067l16.0266	0.000074	0.000000
19.1827l15.6106	0.000074	0.000000
19.8067zm10.1106	0.000074	0.000000
22.6598l9.69454	0.000074	0.000000
22.0358l10.1106	0.000074	0.000000
22.6598zm10.5266	0.000074	0.000000
23.2839l14.8062	0.000074	0.000000
20.4308l13.9742	0.000074	0.000000
19.1827l9.69454	0.000074	0.000000
22.0358l10.5266	0.000074	0.000000
23.2839zm15.1945	0.000074	0.000000
20.4308l19.4742	0.000074	0.000000
23.2839l20.3062	0.000074	0.000000
22.0358l16.0266	0.000074	0.000000
19.1827l15.1945	0.000074	0.000000
20.4308zm22.3504	0.000074	0.000000
21.7446v9.49995h20.8504v21.7446h22.3504zm18.3004	0.000074	0.000000
5.44995h11.7004v6.94995h18.3004v5.44995zm7.65039	0.000074	0.000000
9.49995v21.7446h9.15039v9.49995h7.65039zm11.7004	0.000074	0.000000
5.44995c9.46363	0.000074	0.000000
5.44995	0.000147	0.000000
7.65039	0.000147	0.000000
7.2632	0.000147	0.000000
9.49995h9.15039c9.15039	0.000074	0.000000
8.09162	0.000074	0.000000
10.2921	0.000074	0.000000
6.94995	0.000147	0.000000
11.7004	0.000074	0.000000
6.94995v5.44995zm22.3504	0.000074	0.000000
9.49995c22.3504	0.000074	0.000000
20.5371	0.000074	0.000000
5.44995v6.94995c19.7087	0.000074	0.000000
20.8504	0.000147	0.000000
8.09163	0.000074	0.000000
9.49995h22.3504zm19.4742	0.000074	0.000000
23.2839c20.7036	0.000074	0.000000
24.1035	0.000147	0.000000
22.3504	0.000147	0.000000
23.2222	0.000147	0.000000
21.7446h20.8504c20.8504	0.000074	0.000000
22.0241	0.000147	0.000000
20.5388	0.000074	0.000000
22.1909	0.000147	0.000000
20.3062	0.000074	0.000000
22.0358l19.4742	0.000074	0.000000
23.2839zm14.8062	0.000074	0.000000
20.4308c14.9238	0.000074	0.000000
20.3524	0.000147	0.000000
15.077	0.000074	0.000000
15.1945	0.000074	0.000000
20.4308l16.0266	0.000074	0.000000
19.1827c15.4052	0.000074	0.000000
18.7684	0.000147	0.000000
14.5956	0.000074	0.000000
13.9742	0.000074	0.000000
19.1827l14.8062	0.000074	0.000000
20.4308zm9.69454	0.000074	0.000000
22.0358c9.46194	0.000074	0.000000
9.15039	0.000147	0.000000
21.7446h7.65039c7.65039	0.000074	0.000000
9.29716	0.000074	0.000000
10.5266	0.000074	0.000000
23.2839l9.69454	0.000074	0.000000
22.0358z	0.000074	0.000000
productlkbtns	0.000074	0.000000
js-product-btns	0.000074	0.000000
vv23_product_promocodegreen	0.000037	0.000000
_wo_buy_btn	0.000037	0.000000
js-promocode-test-product	0.000037	0.000000
js-clipboard-copy	0.000037	0.000000
promocartnoauth	0.000037	0.000000
data-copy-text=	0.000037	0.000000
data-copy-success-text=	0.000037	0.000000
промокод	0.000147	0.000000
скопирован	0.000074	0.000000
data-copy-error-title=	0.000037	0.000000
vv23_product_promocodegreen__text	0.000037	0.000000
_tablet-xsm	0.000147	0.000000
_mobile-xsm	0.000147	0.000000
b400	0.000184	0.000000
-200	0.000037	0.000000
₽	0.000074	0.000000
первый	0.000037	0.000000
онлайн-заказ	0.000037	0.000000
1000	0.000037	0.000000
br	0.000331	0.000000
промокоду	0.000037	0.000000
vv23_product_promocodegreen__textimg	0.000037	0.000000
m6.00002	0.000037	0.000000
12.0001c5.67002	0.000037	0.000000
12.0001	0.000074	0.000000
5.38752	0.000037	0.000000
11.8826	0.000074	0.000000
5.15252	0.000074	0.000000
11.6476c4.91752	0.000037	0.000000
11.4126	0.000074	0.000000
4.80002	0.000074	0.000000
11.1301	0.000074	0.000000
10.8001v2.8001c4.80002	0.000037	0.000000
2.4701	0.000074	0.000000
4.91752	0.000037	0.000000
2.1876	0.000074	0.000000
1.9526c5.38752	0.000037	0.000000
1.7176	0.000074	0.000000
5.67002	0.000037	0.000000
1.6001	0.000074	0.000000
6.00002	0.000037	0.000000
1.6001h12.4c12.73	0.000037	0.000000
13.0125	0.000037	0.000000
13.2475	0.000074	0.000000
1.9526c13.4825	0.000037	0.000000
13.6	0.000074	0.000000
2.8001v10.8001c13.6	0.000037	0.000000
13.4825	0.000037	0.000000
11.6476c13.0125	0.000037	0.000000
12.73	0.000037	0.000000
12.4	0.000037	0.000000
12.0001h6.00002zm6.00002	0.000037	0.000000
10.8001h12.4v2.8001h6.00002v10.8001zm3.60002	0.000037	0.000000
14.4001c3.27002	0.000037	0.000000
14.4001	0.000074	0.000000
2.98752	0.000037	0.000000
14.2826	0.000037	0.000000
2.75252	0.000037	0.000000
14.0476c2.51752	0.000037	0.000000
13.8126	0.000037	0.000000
2.40002	0.000074	0.000000
13.5301	0.000037	0.000000
13.2001v4.6001c2.40002	0.000037	0.000000
4.4301	0.000074	0.000000
2.45719	0.000037	0.000000
4.2876	0.000074	0.000000
2.57151	0.000037	0.000000
4.1726c2.68584	0.000037	0.000000
4.0576	0.000074	0.000000
2.82751	0.000037	0.000000
4.0001	0.000074	0.000000
2.99651	0.000037	0.000000
4.0001c3.16552	0.000037	0.000000
3.30836	0.000037	0.000000
3.42502	0.000037	0.000000
4.1726c3.54169	0.000037	0.000000
3.60002	0.000074	0.000000
4.6001v13.2001h10.6c10.77	0.000037	0.000000
13.2001	0.000037	0.000000
10.9125	0.000037	0.000000
13.2573	0.000037	0.000000
11.0275	0.000074	0.000000
13.3716c11.1425	0.000037	0.000000
13.4859	0.000037	0.000000
11.2	0.000074	0.000000
13.6276	0.000037	0.000000
13.7966c11.2	0.000037	0.000000
13.9656	0.000037	0.000000
11.1425	0.000037	0.000000
14.1084	0.000037	0.000000
14.2251c10.9125	0.000037	0.000000
14.3418	0.000037	0.000000
10.77	0.000037	0.000000
10.6	0.000037	0.000000
14.4001h3.60002z	0.000037	0.000000
vv23_productdetaildeliverytypesblock	0.000037	0.000000
js-vv23-detail-product-page-delivery-types-slider-container	0.000037	0.000000
vv23_productdetaildeliverytypesblock__outer	0.000037	0.000000
vv23_productdetaildeliverytypesblock__inner	0.000037	0.000000
vv23_productdetaildeliverytypesblock__slider	0.000037	0.000000
js-vv23-detail-product-page-delivery-types-slider	0.000037	0.000000
vv23_productdetaildeliverytypesblock__sliderrow	0.000037	0.000000
vv23_productdetaildeliverytypesblock__slidercol	0.000110	0.000000
js-vv23-detail-product-page-delivery-types-slider__slide	0.000110	0.000000
vv23_productdetaildeliverytypesblockitem	0.000110	0.000000
vv23_productdetaildeliverytypesblockitem__imgwrp	0.000110	0.000000
/local/templates/main-responsive/img/detailprodpage/ic-free-delivery.svg	0.000037	0.000000
vv23_productdetaildeliverytypesblockitem__img	0.000110	0.000000
vv23_productdetaildeliverytypesblockitem__title	0.000110	0.000000
бесплатная	0.000037	0.000000
vv23_productdetaildeliverytypesblockitem__linkwrp	0.000110	0.000000
vv_link	0.000221	0.000000
_underline	0.000110	0.000000
js-delivery__shopselect	0.000110	0.000000
form-show	0.000110	0.000000
clickproductdeliveryselectcourier	0.000037	0.000000
выбрать	0.000110	0.000000
адрес	0.000110	0.000000
/local/templates/main-responsive/img/detailprodpage/ic-express-delivery.svg	0.000037	0.000000
экспресс	0.000037	0.000000
149	0.000037	0.000000
currency	0.000074	0.000000
currencyicon	0.000147	0.000000
currency__text	0.000074	0.000000
руб	0.000074	0.000000
clickproductdeliveryselectexpress	0.000037	0.000000
/local/templates/main-responsive/img/detailprodpage/ic-pickup-delivery.svg	0.000037	0.000000
магазина	0.000037	0.000000
js-is-pickup-variant	0.000037	0.000000
clickproductdeliveryselectpickup	0.000037	0.000000
магазин	0.000037	0.000000
vv23_cartbuttoncontainer	0.000037	0.000000
_bot	0.000037	0.000000
width	0.000147	0.000000
100	0.000074	0.000000
cartbutton	0.000221	0.000000
_basket	0.000037	0.000000
_va_top	0.000037	0.000000
cartbutton__content	0.000331	0.000000
add	0.000110	0.000000
cartbutton__inner	0.000221	0.000000
plus	0.000074	0.000000
icon-basket	0.000037	0.000000
cartbutton__text	0.000074	0.000000
phantom	0.000037	0.000000
cartbutton__textinner	0.000110	0.000000
корзину	0.000037	0.000000
productlkbtnsaddit	0.000037	0.000000
cartbuttoncol	0.000184	0.000000
_mcol3	0.000184	0.000000
_loved	0.000037	0.000000
js-lp-noauth	0.000037	0.000000
_disabled	0.000037	0.000000
data-isrefreshprice=	0.000037	0.000000
y	0.000368	0.000000
headerelem	0.000184	0.000000
назначить	0.000037	0.000000
любимым	0.000037	0.000000
продуктом	0.000037	0.000000
fav-empty-in-btn	0.000037	0.000000
m16.7131	0.000037	0.000000
11.5299l16.7135	0.000037	0.000000
11.5289l16.7211	0.000037	0.000000
11.5071c16.7286	0.000037	0.000000
11.4857	0.000037	0.000000
16.7414	0.000037	0.000000
11.4512	0.000037	0.000000
16.7596	0.000037	0.000000
11.4052c16.7961	0.000037	0.000000
11.3133	0.000037	0.000000
16.8543	0.000037	0.000000
11.1766	0.000037	0.000000
16.9372	0.000037	0.000000
11.0103c17.104	0.000037	0.000000
10.676	0.000037	0.000000
17.3661	0.000037	0.000000
10.2309	0.000037	0.000000
17.7452	0.000037	0.000000
9.78811c18.4945	0.000037	0.000000
8.9131	0.000037	0.000000
19.693	0.000037	0.000000
8.04993	0.000074	0.000000
21.5707	0.000074	0.000000
8.04993c23.4845	0.000037	0.000000
24.6159	0.000037	0.000000
8.80095	0.000037	0.000000
25.292	0.000037	0.000000
9.71379c25.9948	0.000037	0.000000
10.6626	0.000037	0.000000
26.25	0.000074	0.000000
11.8514	0.000037	0.000000
12.7292c26.25	0.000037	0.000000
15.9173	0.000037	0.000000
24.5601	0.000037	0.000000
19.0029	0.000037	0.000000
22.3563	0.000037	0.000000
21.3189c21.2605	0.000037	0.000000
22.4705	0.000074	0.000000
20.0594	0.000037	0.000000
23.4077	0.000074	0.000000
18.9229	0.000037	0.000000
24.0526c17.7717	0.000037	0.000000
24.7059	0.000074	0.000000
16.7495	0.000037	0.000000
25.0241	0.000074	0.000000
15.999	0.000147	0.000000
25.0241c15.2486	0.000037	0.000000
14.2264	0.000037	0.000000
13.0755	0.000037	0.000000
24.0527c11.9392	0.000037	0.000000
10.7383	0.000037	0.000000
9.64278	0.000037	0.000000
21.319c7.43945	0.000037	0.000000
19.003	0.000037	0.000000
15.9174	0.000037	0.000000
12.7292c5.75	0.000037	0.000000
11.8527	0.000037	0.000000
6.00555	0.000037	0.000000
10.6644	0.000037	0.000000
6.70861	0.000037	0.000000
9.71567c7.38507	0.000037	0.000000
8.80286	0.000037	0.000000
8.51663	0.000037	0.000000
8.05191	0.000074	0.000000
10.4293	0.000074	0.000000
8.05191c12.306	0.000037	0.000000
13.504	0.000037	0.000000
8.9146	0.000037	0.000000
14.2531	0.000037	0.000000
9.78916c14.6321	0.000037	0.000000
10.2317	0.000037	0.000000
14.8942	0.000037	0.000000
10.6766	0.000037	0.000000
15.0609	0.000037	0.000000
11.0107c15.1438	0.000037	0.000000
11.1769	0.000037	0.000000
15.202	0.000037	0.000000
11.3135	0.000037	0.000000
15.2385	0.000037	0.000000
11.4054c15.2567	0.000037	0.000000
11.4513	0.000037	0.000000
15.2694	0.000037	0.000000
11.4859	0.000037	0.000000
15.277	0.000037	0.000000
11.5072l15.2846	0.000037	0.000000
11.529l15.2851	0.000037	0.000000
11.5305l15.2854	0.000037	0.000000
11.5313l15.2854	0.000037	0.000000
11.5314l15.2856	0.000037	0.000000
11.5319l15.9992	0.000037	0.000000
13.7611l16.7125	0.000037	0.000000
11.5318l16.7127	0.000037	0.000000
11.5313l16.7127	0.000037	0.000000
11.5312l16.713	0.000037	0.000000
11.5304l16.7131	0.000037	0.000000
11.5299z	0.000037	0.000000
stroke-width=	0.000110	0.000000
fav-fill-in-btn	0.000037	0.000000
m15.999	0.000037	0.000000
25.7741c19.7326	0.000037	0.000000
25.7741	0.000074	0.000000
27	0.000074	0.000000
19.6206	0.000074	0.000000
12.7292c27	0.000037	0.000000
10.7367	0.000037	0.000000
25.8623	0.000037	0.000000
7.29993	0.000074	0.000000
7.29993c17.2792	0.000037	0.000000
11.3006	0.000074	0.000000
11.3006c15.999	0.000037	0.000000
14.7189	0.000037	0.000000
7.30191	0.000074	0.000000
7.30191c6.13967	0.000037	0.000000
10.7387	0.000037	0.000000
12.7292c5	0.000037	0.000000
12.2654	0.000037	0.000000
25.7741z	0.000037	0.000000
cartbuttonbottomtext	0.000184	0.000000
caption	0.000368	0.000000
choice-loveled	0.000037	0.000000
-20	0.000037	0.000000
choiced-loveled	0.000037	0.000000
ваш	0.000037	0.000000
_reviews	0.000074	0.000000
оценить	0.000110	0.000000
товар	0.000147	0.000000
data-notify-show=	0.000037	0.000000
'message	0.000037	0.000000
'оценить	0.000037	0.000000
купленные	0.000037	0.000000
—	0.000184	0.000000
течение	0.000037	0.000000
60	0.000074	0.000000
дней	0.000037	0.000000
'icon_class	0.000037	0.000000
'star	0.000037	0.000000
/local/components/ameton/products_api_catalog4.detail/templates/.default/img/rate_btn.svg	0.000037	0.000000
js-remove-from-favorite__bottomtext	0.000074	0.000000
_favorite	0.000110	0.000000
добавить	0.000110	0.000000
избранное	0.000037	0.000000
_in-list	0.000037	0.000000
js-lk-list-catalog__show_lists	0.000037	0.000000
_tooltip	0.000037	0.000000
список	0.000074	0.000000
покупок	0.000037	0.000000
m6.81265	0.000074	0.000000
15.4966l6.81568	0.000074	0.000000
15.4298l6.81276	0.000074	0.000000
15.363l6.50071	0.000074	0.000000
8.2306c6.48329	0.000074	0.000000
7.83237	0.000147	0.000000
6.80144	0.000074	0.000000
7.20004	0.000074	0.000000
7.5h19.1033c19.5019	0.000074	0.000000
19.8027	0.000074	0.000000
8.2306l19.5632	0.000074	0.000000
13.7045c19.625	0.000074	0.000000
13.7015	0.000074	0.000000
19.6872	0.000074	0.000000
13.7	0.000221	0.000000
19.7497	0.000074	0.000000
13.7c20.2079	0.000074	0.000000
20.6473	0.000074	0.000000
13.78	0.000074	0.000000
21.0549	0.000074	0.000000
13.9269l21.3012	0.000074	0.000000
8.29616c21.356	0.000074	0.000000
7.04459	0.000147	0.000000
20.3561	0.000074	0.000000
19.1033	0.000074	0.000000
6h7.20004c5.94728	0.000074	0.000000
4.94739	0.000074	0.000000
5.00215	0.000074	0.000000
8.29616l5.31419	0.000074	0.000000
15.4286l5.07571	0.000074	0.000000
20.6848c5.03085	0.000074	0.000000
21.6737	0.000074	0.000000
5.8205	0.000074	0.000000
22.5	0.000295	0.000000
6.81045	0.000074	0.000000
22.5h6.96836c7.77049	0.000074	0.000000
8.55257	0.000074	0.000000
22.2494	0.000074	0.000000
9.20529	0.000074	0.000000
21.7831c9.91161	0.000074	0.000000
21.2786	0.000074	0.000000
10.8682	0.000074	0.000000
21.3094	0.000074	0.000000
11.5406	0.000074	0.000000
21.8583l11.7144	0.000074	0.000000
22.0002c12.1104	0.000074	0.000000
22.3235	0.000074	0.000000
12.6059	0.000074	0.000000
13.117	0.000074	0.000000
22.5h13.241c13.7168	0.000074	0.000000
14.178	0.000074	0.000000
22.3357	0.000074	0.000000
14.5466	0.000074	0.000000
22.0348l14.9262	0.000074	0.000000
21.7249c15.2094	0.000074	0.000000
21.4937	0.000074	0.000000
15.5559	0.000074	0.000000
21.3826	0.000074	0.000000
15.8997	0.000074	0.000000
21.3903v19.8901c15.22	0.000074	0.000000
19.8825	0.000074	0.000000
14.5374	0.000074	0.000000
20.1059	0.000074	0.000000
13.9777	0.000074	0.000000
20.5629l13.5981	0.000074	0.000000
20.8728c13.4972	0.000074	0.000000
20.9551	0.000074	0.000000
13.3711	0.000074	0.000000
13.241	0.000074	0.000000
21h13.117c12.9516	0.000074	0.000000
12.7912	0.000074	0.000000
20.9429	0.000074	0.000000
12.663	0.000074	0.000000
20.8382l12.4892	0.000074	0.000000
20.6963c11.2927	0.000074	0.000000
19.7196	0.000074	0.000000
9.59033	0.000074	0.000000
19.6648	0.000074	0.000000
8.33344	0.000074	0.000000
20.5625c7.93512	0.000074	0.000000
20.8471	0.000074	0.000000
7.45785	0.000074	0.000000
6.96836	0.000074	0.000000
21h6.81045c6.67562	0.000074	0.000000
6.56806	0.000074	0.000000
20.8875	0.000074	0.000000
6.57417	0.000074	0.000000
20.7528l6.81265	0.000074	0.000000
15.4966z	0.000074	0.000000
x=	0.000295	0.000000
22.849	0.000074	0.000000
y=	0.000295	0.000000
0.75	0.000295	0.000000
29.099	0.000147	0.000000
18.45	0.000147	0.000000
rotate	0.000074	0.000000
90	0.000295	0.000000
9.30273	0.000147	0.000000
10.4	0.000074	0.000000
tick	0.000037	0.000000
js-vv23-product-goto-rests	0.000037	0.000000
посмотреть	0.000037	0.000000
наличие	0.000147	0.000000
магазинах	0.000147	0.000000
m22.9488	0.000037	0.000000
9.29049v21.6334c22.9488	0.000037	0.000000
22.3283	0.000037	0.000000
22.4488	0.000037	0.000000
22.9223	0.000037	0.000000
21.7641	0.000037	0.000000
23.0409c17.5636	0.000037	0.000000
23.7683	0.000037	0.000000
13.2722	0.000037	0.000000
23.8022	0.000037	0.000000
9.06069	0.000037	0.000000
23.1413l8.43381	0.000037	0.000000
23.0429c7.63643	0.000037	0.000000
22.9178	0.000037	0.000000
7.04883	0.000074	0.000000
22.2308	0.000037	0.000000
21.4236v9.44402c7.04883	0.000037	0.000000
8.95515	0.000037	0.000000
7.39497	0.000037	0.000000
8.5347	0.000037	0.000000
7.87473	0.000037	0.000000
8.44081l8.54666	0.000037	0.000000
8.30931c13.0809	0.000037	0.000000
7.42193	0.000037	0.000000
17.7483	0.000037	0.000000
7.46726	0.000037	0.000000
22.2644	0.000037	0.000000
8.44253c22.6638	0.000037	0.000000
8.52876	0.000037	0.000000
22.9488	0.000074	0.000000
8.88194	0.000037	0.000000
9.29049z	0.000037	0.000000
stroke=	0.000074	0.000000
m6.60356	0.000037	0.000000
12.4132c5.83223	0.000037	0.000000
12.5859	0.000074	0.000000
5.09961	0.000147	0.000000
11.9992	0.000074	0.000000
11.2088v9.3447c5.09961	0.000037	0.000000
8.45381	0.000074	0.000000
5.69425	0.000037	0.000000
7.67248	0.000074	0.000000
6.55293	0.000037	0.000000
7.43509v7.43509c12.0804	0.000037	0.000000
5.90701	0.000074	0.000000
17.9188	0.000037	0.000000
23.4463	0.000037	0.000000
7.43509v7.43509c24.305	0.000037	0.000000
24.8996	0.000074	0.000000
9.3447v11.2088c24.8996	0.000037	0.000000
24.167	0.000037	0.000000
23.3957	0.000037	0.000000
12.4132v12.4132c20.7397	0.000037	0.000000
11.8185	0.000074	0.000000
18.0263	0.000037	0.000000
11.5184	0.000074	0.000000
15.3046	0.000037	0.000000
11.5184h14.9996h14.6946c11.9729	0.000037	0.000000
9.25949	0.000037	0.000000
6.60356	0.000037	0.000000
12.4132v12.4132z	0.000037	0.000000
m18.1496	0.000037	0.000000
23.6387v17.1516c18.1496	0.000037	0.000000
16.6545	0.000074	0.000000
17.7467	0.000037	0.000000
16.2516	0.000074	0.000000
17.2496	0.000037	0.000000
16.2516h12.7496c12.2526	0.000037	0.000000
11.8496	0.000074	0.000000
17.1516v23.6387	0.000037	0.000000
m5.09961	0.000037	0.000000
10.95h7.34961v13.2h6.62961c5.78461	0.000037	0.000000
13.2	0.000074	0.000000
12.5149	0.000074	0.000000
11.67v10.95z	0.000074	0.000000
m24.9004	0.000037	0.000000
10.95h22.6504v13.2h23.3704c24.2154	0.000037	0.000000
24.9004	0.000074	0.000000
vv23_detailprodpagedescription	0.000037	0.009852
сlass=	0.000037	0.009852
vv23_detailprodpageinfodescitem	0.000295	0.000000
h2	0.000037	0.009852
vv23_detailprodpageinfodescitem__title	0.000331	0.000000
b600	0.000368	0.000000
описание	0.000037	0.009852
/h2	0.000037	0.009852
vv23_detailprodpageinfodescitem__desc	0.000331	0.000000
js-product-text-cut	0.000147	0.000000
data-text-length=	0.000110	0.000000
250	0.000110	0.000000
диеты	0.000037	3.526361
/section	0.000074	0.000000
vv23_detailprodpageinfosection	0.000037	0.000000
product-detail-tabs	0.000037	0.000000
vv23_detailprodpageinfotabs	0.000037	0.000000
js-vv23-detail-prod-tabs	0.000037	0.000000
vv23_detailprodpageinfotabs__header	0.000037	0.000000
js-vv23-detail-prod-tabs__header	0.000037	0.000000
vv23_detailprodpageinfotabs__headerrow	0.000037	0.000000
vv23_detailprodpageinfotabs__headercol	0.000147	0.000000
js-vv23-detail-prod-tabs__header-item	0.000147	0.000000
_active	0.000074	0.000000
vv23_detailprodpageinfotabs__headertoggler	0.000147	0.000000
js-vv23-detail-prod-tabs__toggler	0.000147	0.000000
vv23-detail-page-tabs-id-1	0.000074	0.000000
vv23_detailprodpageinfotabs__headertogglerinner	0.000147	0.000000
h3	0.000147	0.000000
vv23_detailprodpageinfotabs__headertogglertitle	0.000147	0.000000
js-vv23-detail-prod-tabs__toggler-title	0.000331	0.000000
товаре	0.000074	0.000000
/h3	0.000147	0.000000
js-product-load-api-reviews	0.000074	0.000000
vv23-detail-page-tabs-id-2	0.000074	0.000000
vv23_detailprodpageinfotabs__headertoggleraddit	0.000074	0.000000
vv23_detailprodpageinfotabs__headertogglerrate	0.000037	0.000000
vv23_detailprodpageinfotabs__headertogglercount	0.000074	0.000000
js-product-toggler-counter	0.000110	0.000000
data-count=	0.000110	0.000000
js-product-load-comments	0.000074	0.000000
vv23-detail-page-tabs-id-3	0.000074	0.000000
комментарии	0.000074	0.000000
js-product-api-map-rests-load	0.000074	0.000000
vv23-detail-page-tabs-id-5	0.000074	0.000000
data-scroll	0.000037	0.000000
vv23_detailprodpageinfotabs__body	0.000037	0.000000
js-vv23-detail-prod-tabs__content	0.000037	0.000000
vv23_detailprodpageinfotabs__bodyitem	0.000147	0.000000
js-vv23-detail-prod-tabs__content-item	0.000147	0.000000
vv23_detailprodpageinfodesc	0.000037	0.000000
_two-cols	0.000037	0.000000
vv23_detailprodpageinfodesc__row	0.000037	0.000000
vv23_detailprodpageinfodesc__col	0.000074	0.000000
vv23_detailprodpageaccordion	0.000184	0.000000
js-vv23-detail-prod-page-accordion	0.000184	0.000000
vv23_detailprodpageaccordion__header	0.000184	0.000000
js-vv23-detail-prod-page-accordion__header	0.000184	0.000000
vv23_detailprodpageaccordion__headertoggler	0.000184	0.000000
js-vv23-detail-prod-page-accordion__toggler	0.000184	0.000000
vv23_detailprodpageaccordion__headertogglerinner	0.000184	0.000000
vv23_detailprodpageaccordion__headertogglertitle	0.000184	0.000000
vv23_detailprodpageaccordion__body	0.000184	0.000000
js-vv23-detail-prod-page-accordion__content	0.000184	0.000000
vv23_detailprodpageaccordion__bodyinner	0.000184	0.000000
vv23_detailprodpageaccordion__energywrap	0.000037	0.114113
h4	0.000295	0.000000
пищевая	0.000074	0.000000
ценность	0.000037	0.009852
грамм	0.000037	0.114113
/h4	0.000295	0.000000
vv23_detailprodpageaccordion__energy	0.000037	0.114113
vv23_detailprodpageaccordion__energyitem	0.000147	0.114113
vv23_detailprodpageaccordion__energyvalue	0.000147	0.114113
385	0.000037	3.931826
vv23_detailprodpageaccordion__energydesc	0.000147	0.114113
ккал	0.000037	0.019803
белки	0.000037	0.009852
жиры	0.000037	0.029853
углеводы	0.000037	0.009852
годен	0.000037	0.000000
месяцев	0.000037	0.753772
вес/объем	0.000037	0.050262
js-vv21-accord-apteka	0.000074	0.009852
_opened	0.000037	0.103184
_link	0.000074	0.009852
js-vv21-accord-apteka__toggler	0.000074	0.009852
содержание	0.000037	0.136336
соли	0.000037	0.182322
vv21_productaptekadesccomptab__togglerarrow	0.000074	0.009852
js-vv21-accord-apteka__inner	0.000074	0.009852
0,4	0.000037	3.931826
гр	0.000037	0.136336
условия	0.000037	0.194156
хранения	0.000037	0.194156
хранить	0.000037	0.194156
при	0.000110	0.000000
температуре	0.000037	0.194156
1.0	0.000037	3.931826
°с	0.000074	0.194156
до	0.000110	0.000000
23.0	0.000037	3.015535
бренд	0.000037	0.000000
ламингтон	0.000037	3.526361
страна	0.000037	0.009852
производства	0.000037	0.009852
состав	0.000074	0.000000
product__composition	0.000037	0.000000
product__text	0.000110	0.000000
composition	0.000037	0.000000
vv23_detailprodpageaccordion__bodytitle	0.000037	0.000000
_sostav	0.000037	0.000000
протеиновый	0.000037	2.545531
комплекс	0.000037	3.526361
белок	0.000037	1.446919
яичный	0.000074	0.673729
концентрат	0.000037	3.015535
молочного	0.000037	2.679063
белка	0.000074	2.545531
изолят	0.000037	3.015535
соевого	0.000037	3.526361
масло	0.000074	0.348307
кокосовое	0.000037	1.159237
изомальтоолигосахариды	0.000037	3.526361
пребиотик	0.000037	2.679063
растительное	0.000037	3.526361
подсластитель	0.000037	2.322388
мальтит	0.000037	3.015535
загуститель	0.000037	2.060023
полидекстроза	0.000037	3.238678
какао-порошок	0.000037	1.329136
вода	0.000037	0.617640
питьевая	0.000037	0.635989
желток	0.000037	2.060023
мука	0.000074	0.348307
миндальная	0.000037	2.545531
пшеничная	0.000037	0.654681
менее	0.000037	3.015535
влагоудерживающий	0.000037	2.545531
агент	0.000037	2.833213
глицерин	0.000037	3.526361
эмульгатор	0.000037	0.693147
лецитин	0.000037	3.015535
соевый	0.000037	0.753772
сухое	0.000037	0.818310
обезжиренное	0.000037	1.366876
разрыхлитель	0.000037	1.128465
гидрокарбонат	0.000037	1.069625
натрия	0.000037	1.069625
сода	0.000037	1.041454
соль	0.000037	0.362293
ароматизатор	0.000037	1.406097
натуральный	0.000037	0.936093
консервант	0.000037	3.526361
сорбат	0.000037	3.526361
калия	0.000037	3.526361
продукция	0.000037	0.242946
производится	0.000037	0.242946
предприятии	0.000037	0.242946
где	0.000037	0.242946
используются	0.000037	0.255525
аллергены	0.000037	0.281167
арахис	0.000037	0.450586
содержит	0.000037	1.680534
подсластители	0.000037	2.545531
сахарозаменители	0.000037	2.545531
чрезмерном	0.000037	2.140066
употреблении	0.000037	2.140066
могут	0.000037	1.791759
оказывать	0.000037	2.140066
слабительное	0.000037	2.140066
действие	0.000037	2.140066
vv23_detailprodpageinfodescitem__tooltip	0.000037	0.617640
vv_tooltip	0.000037	0.617640
_with-text	0.000037	0.617640
_free-size-img	0.000037	0.617640
g500	0.000037	0.617640
tooltipstered	0.000037	0.617640
js-tooltipstered	0.000037	0.617640
data-min-width=	0.000037	0.617640
360	0.000037	0.617640
vv_tooltip__contenttitle	0.000037	0.617640
js-tooltipstered__title-hblock	0.000037	0.617640
производителей	0.000037	0.617640
vv_tooltip__contenttext	0.000037	0.617640
js-tooltipstered__text-hblock	0.000037	0.617640
актуальные	0.000037	0.617640
данные	0.000037	0.617640
указаны	0.000037	0.617640
этикетке	0.000074	0.617640
цена	0.000037	0.617640
может	0.000074	0.530628
отличаться	0.000074	0.617640
зависимости	0.000037	0.617640
региона	0.000037	0.617640
формата	0.000037	0.617640
точки	0.000037	0.617640
продажи	0.000037	0.617640
вендинг	0.000037	0.617640
микромаркет	0.000037	0.617640
vv_tooltip__img	0.000037	0.617640
m7.33301	0.000037	0.617640
4.66658h8.66634v5.99992h7.33301v4.66658zm7.99967	0.000037	0.617640
11.3333c8.36634	0.000037	0.617640
11.3333	0.000074	0.617640
8.66634	0.000074	0.617640
11.0333	0.000074	0.617640
10.6666v7.99992c8.66634	0.000037	0.617640
7.63325	0.000074	0.617640
8.36634	0.000037	0.617640
7.33325	0.000074	0.617640
